Fecha,Año,Mes,Trimestre,Semana,Dia_Semana,Ubicacion,Producto,Descripcion,Ventas_Netas,Ventas_Brutas,Costo_Ventas,Margen_Bruto,Inventario_Total,Transacciones_Count,Precio_Promedio,Ventas_Lag_7D,Promedio_Movil_7D,Indicador_Economico_Local,Gasto_Marketing_Dia,Es_Festivo_Local,Inventario_Rotacion_Diario
04/01/2018,2018,1,1,1,3,LOC_10,Carne,Carne,881.22,977.11,584.61,296.61,4413,14,62.94,412.76,532.62,100.7,19.28,0,0.13
04/01/2018,2018,1,1,1,3,LOC_10,Pollo,Pollo,509.22,563.86,229.87,279.35,3669,22,23.15,412.76,856.43,101.8,11.13,0,0.06
04/01/2018,2018,1,1,1,3,LOC_11,Carne,Carne,888.84,1020.13,583.85,304.99,6240,21,42.33,412.76,541.27,101.9,16.7,0,0.09
04/01/2018,2018,1,1,1,3,LOC_11,Pollo,Pollo,592.72,667.74,323.32,269.4,5367,12,49.39,412.76,933.48,99.76,9.24,0,0.06
04/01/2018,2018,1,1,1,3,LOC_12,Carne,Carne,984.49,1104.78,586.26,398.23,8467,12,82.04,412.76,590.84,98.02,18.43,0,0.07
04/01/2018,2018,1,1,1,3,LOC_12,Pollo,Pollo,620.06,703.09,315.13,304.93,6519,16,38.75,412.76,998.68,99.4,14.53,0,0.05
04/01/2018,2018,1,1,1,3,LOC_13,Carne,Carne,1026.96,1172.57,603.18,423.78,6178,11,93.36,412.76,629.78,100.32,10.39,0,0.1
04/01/2018,2018,1,1,1,3,LOC_13,Pollo,Pollo,640.17,724.62,304.77,335.4,3864,14,45.73,412.76,1024.53,100.34,19.62,0,0.08
04/01/2018,2018,1,1,1,3,LOC_14,Carne,Carne,1158.27,1277.52,733.25,425.02,6557,14,82.73,412.76,649.71,100.03,47.8,0,0.11
04/01/2018,2018,1,1,1,3,LOC_14,Pollo,Pollo,724.89,787.79,402.84,322.05,6819,24,30.2,412.76,1098.03,100.57,31.22,0,0.06
04/01/2018,2018,1,1,1,3,LOC_15,Carne,Carne,1135.87,1263.92,650.18,485.69,8372,12,94.66,412.76,692.52,99.98,39.29,0,0.08
04/01/2018,2018,1,1,1,3,LOC_15,Pollo,Pollo,705.65,784,293.31,412.34,4799,15,47.04,412.76,1101.46,101.17,29.89,0,0.06
04/01/2018,2018,1,1,1,3,LOC_16,Carne,Carne,1143.47,1235.13,703.16,440.31,7011,23,49.72,412.76,763.54,101.74,21.17,0,0.1
04/01/2018,2018,1,1,1,3,LOC_16,Pollo,Pollo,840.51,965.02,430.1,410.41,6927,21,40.02,412.76,1176.14,100.95,22.94,0,0.06
04/01/2018,2018,1,1,1,3,LOC_17,Carne,Carne,1205.67,1385.97,770.05,435.62,6811,24,50.24,412.76,781.68,101.01,17.46,0,0.11
04/01/2018,2018,1,1,1,3,LOC_17,Pollo,Pollo,873.33,989.41,429.48,443.85,6940,28,31.19,412.76,1211.69,101.1,27.64,0,0.06
04/01/2018,2018,1,1,1,3,LOC_18,Carne,Carne,1332.25,1440.95,805.21,527.04,10234,22,60.56,412.76,796.25,100.95,22.34,0,0.08
04/01/2018,2018,1,1,1,3,LOC_18,Pollo,Pollo,869.86,944.24,481.56,388.3,7875,21,41.42,412.76,1306.5,99.82,35.3,0,0.06
04/01/2018,2018,1,1,1,3,LOC_19,Carne,Carne,1404.73,1522.13,851.4,553.33,8657,22,63.85,412.76,870.58,100.08,22.04,0,0.1
04/01/2018,2018,1,1,1,3,LOC_19,Pollo,Pollo,896.34,991.71,471.65,424.69,7989,17,52.73,412.76,1414.81,99.21,20.31,0,0.06
04/01/2018,2018,1,1,1,3,LOC_20,Carne,Carne,1435.4,1642.18,811.65,623.75,6903,15,95.69,412.76,911.84,101.09,33.48,0,0.12
04/01/2018,2018,1,1,1,3,LOC_20,Pollo,Pollo,939.2,1061.31,459.13,480.07,6151,16,58.7,412.76,1358.46,99.39,11.77,0,0.07
04/01/2018,2018,1,1,1,3,LOC_21,Carne,Carne,1519.4,1699.94,933.45,585.95,7068,27,56.27,412.76,920.77,101.39,71.17,0,0.13
04/01/2018,2018,1,1,1,3,LOC_21,Pollo,Pollo,964.07,1097.6,584.69,379.38,8716,24,40.17,412.76,1419.06,101.72,42.27,0,0.07
04/01/2018,2018,1,1,1,3,LOC_22,Carne,Carne,1593.26,1770.55,1033.01,560.25,9012,28,56.9,412.76,991.84,98.92,30.36,0,0.11
04/01/2018,2018,1,1,1,3,LOC_22,Pollo,Pollo,949.05,1087.61,429.66,519.39,7522,26,36.5,412.76,1510.74,102.07,42.61,0,0.06
04/01/2018,2018,1,1,1,3,LOC_23,Carne,Carne,1585.26,1767.75,1046.21,539.05,13947,25,63.41,412.76,953.81,102.28,20.44,0,0.08
04/01/2018,2018,1,1,1,3,LOC_23,Pollo,Pollo,1081.36,1222.55,482.71,598.65,8263,18,60.08,412.76,1580.89,101.59,51.12,0,0.06
04/01/2018,2018,1,1,1,3,LOC_24,Carne,Carne,1648.22,1829.94,1027.49,620.73,14575,25,65.93,412.76,1065.35,101.44,32.7,0,0.07
04/01/2018,2018,1,1,1,3,LOC_24,Pollo,Pollo,1052.19,1159.75,464.09,588.1,11522,27,38.97,412.76,1628.47,98.46,36.44,0,0.04
04/01/2018,2018,1,1,1,3,LOC_25,Carne,Carne,1631.36,1842.97,950.59,680.77,10075,20,81.57,412.76,1053.8,102.47,75.65,0,0.09
04/01/2018,2018,1,1,1,3,LOC_25,Pollo,Pollo,1231.74,1335.12,666.94,564.8,12861,34,36.23,412.76,1667.74,99.25,27.66,0,0.05
05/01/2018,2018,1,1,1,4,LOC_01,Carne,Carne,295.53,325.21,193.63,101.9,2545,17,17.38,412.76,1151.27,101.12,14.64,0,0.08
05/01/2018,2018,1,1,1,4,LOC_01,Pollo,Pollo,292.47,334.46,180.8,111.67,2909,17,17.2,412.76,331,101.81,5.12,0,0.06
05/01/2018,2018,1,1,1,4,LOC_02,Carne,Carne,387.9,438.52,249.34,138.56,2318,15,25.86,412.76,243.18,101.63,8.84,0,0.11
05/01/2018,2018,1,1,1,4,LOC_02,Pollo,Pollo,352.32,381.18,151.04,201.28,2041,22,16.01,412.76,411.27,101.16,10.13,0,0.07
05/01/2018,2018,1,1,1,4,LOC_03,Carne,Carne,425.06,479.15,249.53,175.53,2933,11,38.64,412.76,270.72,99.52,6.73,0,0.09
05/01/2018,2018,1,1,1,4,LOC_03,Pollo,Pollo,295.78,333.94,191.94,103.84,3245,22,13.44,412.76,466.44,99.9,7.78,0,0.06
05/01/2018,2018,1,1,1,4,LOC_04,Carne,Carne,464.01,518.63,306.82,157.19,2435,15,30.93,412.76,305.51,101.36,19.54,0,0.13
05/01/2018,2018,1,1,1,4,LOC_04,Pollo,Pollo,340.87,387.94,190.17,150.7,2084,20,17.04,412.76,497.29,100.53,13.49,0,0.09
05/01/2018,2018,1,1,1,4,LOC_05,Carne,Carne,587.17,639.16,384.64,202.53,4632,13,45.17,412.76,317.41,99.53,19.42,0,0.08
05/01/2018,2018,1,1,1,4,LOC_05,Pollo,Pollo,386.82,431.34,195.16,191.66,2214,15,25.79,412.76,601.41,101.1,8.56,0,0.09
05/01/2018,2018,1,1,1,4,LOC_06,Carne,Carne,590.32,648.07,353.56,236.76,3831,14,42.17,412.76,340.09,101.46,18.96,0,0.09
05/01/2018,2018,1,1,1,4,LOC_06,Pollo,Pollo,371.49,424.68,161.65,209.84,2867,13,28.58,412.76,609.37,102.1,7.47,0,0.06
05/01/2018,2018,1,1,1,4,LOC_07,Carne,Carne,635.32,724.14,355.69,279.63,4500,10,63.53,412.76,390.33,101.01,28.95,0,0.08
05/01/2018,2018,1,1,1,4,LOC_07,Pollo,Pollo,461.65,530.41,260.76,200.89,4139,14,32.98,412.76,626.84,101.51,11.57,0,0.06
05/01/2018,2018,1,1,1,4,LOC_08,Carne,Carne,741.78,801.73,441.22,300.56,6601,21,35.32,412.76,441.61,99.2,22.91,0,0.07
05/01/2018,2018,1,1,1,4,LOC_08,Pollo,Pollo,539.3,594.15,255.84,283.46,3750,17,31.72,412.76,699.55,100.96,12.9,0,0.07
05/01/2018,2018,1,1,1,4,LOC_09,Carne,Carne,798,862.99,457.9,340.1,5505,24,33.25,412.76,508.3,101.34,36.06,0,0.08
05/01/2018,2018,1,1,1,4,LOC_09,Pollo,Pollo,546.08,626.33,240.3,305.78,4001,21,26,412.76,776.4,102.71,10.44,0,0.06
05/01/2018,2018,1,1,1,4,LOC_10,Carne,Carne,832.05,924.02,468.16,363.89,4156,16,52,412.76,535.31,100.59,21.7,0,0.11
05/01/2018,2018,1,1,1,4,LOC_10,Pollo,Pollo,531.27,575.1,329.93,201.34,3693,25,21.25,412.76,851.55,100.73,12.08,0,0.09
05/01/2018,2018,1,1,1,4,LOC_11,Carne,Carne,894.91,1018.22,594.87,300.04,4201,19,47.1,412.76,539.27,101.47,27.31,0,0.14
05/01/2018,2018,1,1,1,4,LOC_11,Pollo,Pollo,597,655.09,239.12,357.88,5515,21,28.43,412.76,925.77,100.47,11.29,0,0.04
05/01/2018,2018,1,1,1,4,LOC_12,Carne,Carne,945.86,1070.3,584.58,361.28,7615,22,42.99,412.76,592.07,100.49,14.47,0,0.08
05/01/2018,2018,1,1,1,4,LOC_12,Pollo,Pollo,639.35,728.18,280.73,358.62,4115,13,49.18,412.76,988.12,101.9,30.76,0,0.07
05/01/2018,2018,1,1,1,4,LOC_13,Carne,Carne,1099.68,1252.55,676.75,422.93,9463,15,73.31,412.76,631.7,100.04,24.99,0,0.07
05/01/2018,2018,1,1,1,4,LOC_13,Pollo,Pollo,438.9,475.99,222.34,216.56,2968,21,20.9,412.76,1039.56,102.03,18.82,0,0.07
05/01/2018,2018,1,1,1,4,LOC_14,Carne,Carne,1052.14,1197.44,648.09,404.05,5773,22,47.82,412.76,607.55,98.71,27.05,0,0.11
05/01/2018,2018,1,1,1,4,LOC_14,Pollo,Pollo,739.26,815.36,340.69,398.57,6810,25,29.57,412.76,1088.85,102.59,34.23,0,0.05
05/01/2018,2018,1,1,1,4,LOC_15,Carne,Carne,1065.62,1153.96,669.48,396.14,5007,22,48.44,412.76,701.87,101.53,25.14,0,0.13
05/01/2018,2018,1,1,1,4,LOC_15,Pollo,Pollo,760.1,845.41,369,391.1,4518,18,42.23,412.76,1094.29,100.86,18.34,0,0.08
05/01/2018,2018,1,1,1,4,LOC_16,Carne,Carne,1099.27,1235.34,721.24,378.03,9479,18,61.07,412.76,762.85,100.75,27.25,0,0.08
05/01/2018,2018,1,1,1,4,LOC_16,Pollo,Pollo,733.74,831.74,404.21,329.53,7906,15,48.92,412.76,1160.76,100.95,23.85,0,0.05
05/01/2018,2018,1,1,1,4,LOC_17,Carne,Carne,1227.04,1335.68,741.26,485.78,9937,25,49.08,412.76,772.1,99.78,20.49,0,0.07
05/01/2018,2018,1,1,1,4,LOC_17,Pollo,Pollo,909.55,996.7,578.61,330.94,7350,23,39.55,412.76,1214.76,101.65,39.78,0,0.08
05/01/2018,2018,1,1,1,4,LOC_18,Carne,Carne,1300.01,1462.91,751.86,548.15,6844,22,59.09,412.76,818.91,102.51,26.98,0,0.11
05/01/2018,2018,1,1,1,4,LOC_18,Pollo,Pollo,848.97,958.61,364.98,483.99,8487,28,30.32,412.76,1305.2,100.72,39.27,0,0.04
05/01/2018,2018,1,1,1,4,LOC_19,Carne,Carne,1349.77,1533.51,840.19,509.58,7254,27,49.99,412.76,866.26,100.9,18.36,0,0.12
05/01/2018,2018,1,1,1,4,LOC_19,Pollo,Pollo,941.57,1078.8,433.15,508.42,6221,22,42.8,412.76,1401.8,101.74,11,0,0.07
05/01/2018,2018,1,1,1,4,LOC_20,Carne,Carne,1367.38,1514.97,795.91,571.47,11081,17,80.43,412.76,917.78,100.38,45.38,0,0.07
05/01/2018,2018,1,1,1,4,LOC_20,Pollo,Pollo,945.12,1022.4,586.21,358.91,9072,16,59.07,412.76,1360.24,100.74,33.34,0,0.06
05/01/2018,2018,1,1,1,4,LOC_21,Carne,Carne,1495.41,1678.83,962.83,532.58,12820,25,59.82,412.76,925.64,98.86,71.73,0,0.08
05/01/2018,2018,1,1,1,4,LOC_21,Pollo,Pollo,1023.44,1172.87,611.72,411.72,10037,19,53.87,412.76,1434.33,101.38,39.92,0,0.06
05/01/2018,2018,1,1,1,4,LOC_22,Carne,Carne,1482.11,1655.59,863.51,618.6,13150,21,70.58,412.76,998.16,99.73,33.32,0,0.07
05/01/2018,2018,1,1,1,4,LOC_22,Pollo,Pollo,1079.67,1190.95,442.24,637.43,11279,26,41.53,412.76,1505.02,100.44,20.97,0,0.04
05/01/2018,2018,1,1,1,4,LOC_23,Carne,Carne,1539.98,1750.61,876.88,663.1,12084,17,90.59,412.76,978.98,101.11,73.29,0,0.07
05/01/2018,2018,1,1,1,4,LOC_23,Pollo,Pollo,1023.23,1158.02,640.6,382.63,10975,24,42.63,412.76,1572.71,100.63,15.89,0,0.06
05/01/2018,2018,1,1,1,4,LOC_24,Carne,Carne,1633.4,1834.21,929.02,704.38,11347,25,65.34,412.76,1056.92,101.39,65.36,0,0.08
05/01/2018,2018,1,1,1,4,LOC_24,Pollo,Pollo,1076.05,1193.28,474.76,601.29,9504,32,33.63,412.76,1629.46,100.13,22,0,0.05
05/01/2018,2018,1,1,1,4,LOC_25,Carne,Carne,1698.38,1883.6,996.19,702.19,11309,16,106.15,412.76,1058.25,100.21,38.27,0,0.09
05/01/2018,2018,1,1,1,4,LOC_25,Pollo,Pollo,1085.33,1202.86,509.18,576.15,10756,32,33.92,412.76,1673.87,99.8,19.56,0,0.05
06/01/2018,2018,1,1,1,5,LOC_01,Carne,Carne,392.39,444.97,251.79,140.6,2452,16,24.52,412.76,1138.08,103.24,6.59,0,0.1
06/01/2018,2018,1,1,1,5,LOC_01,Pollo,Pollo,380.28,422.53,162.36,217.92,2512,14,27.16,412.76,341.24,101.08,10.81,0,0.06
06/01/2018,2018,1,1,1,5,LOC_02,Carne,Carne,578.67,652.36,324.22,254.45,2888,12,48.22,412.76,266.03,101.53,6.81,0,0.11
06/01/2018,2018,1,1,1,5,LOC_02,Pollo,Pollo,406.22,451.98,264.62,141.6,3104,24,16.93,412.76,439.17,101.31,10.16,0,0.09
06/01/2018,2018,1,1,1,5,LOC_03,Carne,Carne,590.12,644.07,377.6,212.52,3033,18,32.78,412.76,293.3,99.47,27.62,0,0.12
06/01/2018,2018,1,1,1,5,LOC_03,Pollo,Pollo,350.59,389.51,156.32,194.27,2357,17,20.62,412.76,487.05,100.02,8.84,0,0.07
06/01/2018,2018,1,1,1,5,LOC_04,Carne,Carne,605.85,675.58,386.5,219.35,2851,10,60.58,412.76,313.02,101.32,7.92,0,0.14
06/01/2018,2018,1,1,1,5,LOC_04,Pollo,Pollo,445.47,482.42,266.86,178.61,2635,20,22.27,412.76,515.38,101.23,10.53,0,0.1
06/01/2018,2018,1,1,1,5,LOC_05,Carne,Carne,686.22,768.63,426.48,259.74,6108,13,52.79,412.76,338.76,100.44,28.1,0,0.07
06/01/2018,2018,1,1,1,5,LOC_05,Pollo,Pollo,381.11,430.23,247.81,133.3,3018,12,31.76,412.76,615.55,100.43,12.11,0,0.08
06/01/2018,2018,1,1,1,5,LOC_06,Carne,Carne,722.82,816.82,425.45,297.37,4117,21,34.42,412.76,346.92,100.52,35.29,0,0.1
06/01/2018,2018,1,1,1,5,LOC_06,Pollo,Pollo,522.18,568.84,243,279.18,2931,22,23.74,412.76,628.28,100.93,18.23,0,0.08
06/01/2018,2018,1,1,1,5,LOC_07,Carne,Carne,919.76,1035.1,594.22,325.54,8012,23,39.99,412.76,412.31,100.64,36.67,0,0.07
06/01/2018,2018,1,1,1,5,LOC_07,Pollo,Pollo,468.09,535.56,201.76,266.33,4084,13,36.01,412.76,675.66,100.92,14.01,0,0.05
06/01/2018,2018,1,1,1,5,LOC_08,Carne,Carne,870.16,967.45,563.98,306.18,6426,10,87.02,412.76,446.02,99.23,24.14,0,0.09
06/01/2018,2018,1,1,1,5,LOC_08,Pollo,Pollo,767.94,842.83,340.08,427.86,7566,25,30.72,412.76,727.99,99.65,10.84,0,0.04
06/01/2018,2018,1,1,1,5,LOC_09,Carne,Carne,959.11,1094.01,545.69,413.42,6466,11,87.19,412.76,551.57,102.48,34.25,0,0.08
06/01/2018,2018,1,1,1,5,LOC_09,Pollo,Pollo,714.4,790,311.17,403.23,5565,24,29.77,412.76,806.85,102.25,27.51,0,0.06
06/01/2018,2018,1,1,1,5,LOC_10,Carne,Carne,1080.47,1230.85,632.4,448.07,7242,21,51.45,412.76,565.16,99.84,18.28,0,0.09
06/01/2018,2018,1,1,1,5,LOC_10,Pollo,Pollo,735.67,812.36,482.16,253.51,5193,25,29.43,412.76,889.71,99.99,30.73,0,0.09
06/01/2018,2018,1,1,1,5,LOC_11,Carne,Carne,1126.23,1224.48,731.26,394.97,6538,18,62.57,412.76,572,102.76,38.67,0,0.11
06/01/2018,2018,1,1,1,5,LOC_11,Pollo,Pollo,752.4,848.27,316.3,436.1,4574,25,30.1,412.76,959.18,100.93,24.84,0,0.07
06/01/2018,2018,1,1,1,5,LOC_12,Carne,Carne,1226.2,1382.48,796.83,429.37,7918,24,51.09,412.76,618.79,100.77,44.49,0,0.1
06/01/2018,2018,1,1,1,5,LOC_12,Pollo,Pollo,943.96,1025.74,420.63,523.33,8404,22,42.91,412.76,1027.8,100.05,36.14,0,0.05
06/01/2018,2018,1,1,1,5,LOC_13,Carne,Carne,1301.62,1429.22,724.92,576.7,10028,19,68.51,412.76,683.74,100.97,53.03,0,0.07
06/01/2018,2018,1,1,1,5,LOC_13,Pollo,Pollo,827.8,895.97,444.54,383.26,6490,20,41.39,412.76,1083.24,100.42,16.92,0,0.07
06/01/2018,2018,1,1,1,5,LOC_14,Carne,Carne,1335.76,1525.19,875.33,460.43,11496,19,70.3,412.76,644.26,100,20.59,0,0.08
06/01/2018,2018,1,1,1,5,LOC_14,Pollo,Pollo,1051.25,1140.41,699.9,351.35,9105,21,50.06,412.76,1130,102.08,24.1,0,0.08
06/01/2018,2018,1,1,1,5,LOC_15,Carne,Carne,1506.19,1683.92,992.78,513.41,12158,16,94.14,412.76,760.1,99.95,73.8,0,0.08
06/01/2018,2018,1,1,1,5,LOC_15,Pollo,Pollo,977.84,1076.03,478.82,499.02,8266,17,57.52,412.76,1162.94,101.17,21.38,0,0.06
06/01/2018,2018,1,1,1,5,LOC_16,Carne,Carne,1600.02,1787.87,928.08,671.94,8625,26,61.54,412.76,798.68,101.93,27.91,0,0.11
06/01/2018,2018,1,1,1,5,LOC_16,Pollo,Pollo,1075.62,1203.48,503.88,571.74,10821,20,53.78,412.76,1233.97,102.15,24.13,0,0.05
06/01/2018,2018,1,1,1,5,LOC_17,Carne,Carne,1613.06,1843.77,909.6,703.46,7956,22,73.32,412.76,822.68,102.51,78.35,0,0.11
06/01/2018,2018,1,1,1,5,LOC_17,Pollo,Pollo,1023.29,1172.24,664.34,358.95,8208,26,39.36,412.76,1281.14,100.53,39.7,0,0.08
06/01/2018,2018,1,1,1,5,LOC_18,Carne,Carne,1625.17,1770.68,947.77,677.4,13180,24,67.72,412.76,852.97,102.17,51.75,0,0.07
06/01/2018,2018,1,1,1,5,LOC_18,Pollo,Pollo,1128.92,1277.71,610.34,518.58,8450,24,47.04,412.76,1358.53,101.83,33.5,0,0.07
06/01/2018,2018,1,1,1,5,LOC_19,Carne,Carne,1746.23,1939.69,1064.55,681.68,9949,30,58.21,412.76,910.04,101.28,65.49,0,0.11
06/01/2018,2018,1,1,1,5,LOC_19,Pollo,Pollo,1085.54,1199.82,515.51,570.03,6457,23,47.2,412.76,1459.21,101.24,44.91,0,0.08
06/01/2018,2018,1,1,1,5,LOC_20,Carne,Carne,1741.73,1922.77,1151.45,590.28,15124,23,75.73,412.76,945.74,101.72,21.78,0,0.08
06/01/2018,2018,1,1,1,5,LOC_20,Pollo,Pollo,1199.9,1351.65,615.48,584.42,9468,26,46.15,412.76,1423.82,101.39,59.65,0,0.07
06/01/2018,2018,1,1,1,5,LOC_21,Carne,Carne,1842.5,2048.53,1116.77,725.73,10665,18,102.36,412.76,971.35,101.09,89.63,0,0.1
06/01/2018,2018,1,1,1,5,LOC_21,Pollo,Pollo,1309.64,1449.28,678.82,630.82,9578,34,38.52,412.76,1502.36,101.39,55.64,0,0.07
06/01/2018,2018,1,1,1,5,LOC_22,Carne,Carne,2026.32,2219.83,1157.67,868.65,10007,19,106.65,412.76,1050.07,100.89,76.95,0,0.12
06/01/2018,2018,1,1,1,5,LOC_22,Pollo,Pollo,1304.23,1492.23,597.11,707.12,12764,30,43.47,412.76,1591.9,102.51,64.09,0,0.05
06/01/2018,2018,1,1,1,5,LOC_23,Carne,Carne,1992.65,2256.29,1166.25,826.4,9228,18,110.7,412.76,1033.19,101.84,37.31,0,0.13
06/01/2018,2018,1,1,1,5,LOC_23,Pollo,Pollo,1378,1506.43,716.38,661.62,9587,24,57.42,412.76,1642.7,101.25,49.55,0,0.07
06/01/2018,2018,1,1,1,5,LOC_24,Carne,Carne,2104.18,2398.24,1269.24,834.94,13464,25,84.17,412.76,1110.44,100.46,31.79,0,0.09
06/01/2018,2018,1,1,1,5,LOC_24,Pollo,Pollo,1359.81,1487.67,906.51,453.3,12601,31,43.86,412.76,1708.58,102.06,56.43,0,0.07
06/01/2018,2018,1,1,1,5,LOC_25,Carne,Carne,2127.65,2328.05,1260.46,867.19,18892,27,78.8,412.76,1108.51,101.35,86.87,0,0.07
06/01/2018,2018,1,1,1,5,LOC_25,Pollo,Pollo,1437.92,1578.86,628.34,809.58,14504,24,59.91,412.76,1749.5,102.14,31.79,0,0.04
07/01/2018,2018,1,1,1,6,LOC_01,Carne,Carne,375.89,422.37,222.18,153.71,3211,16,23.49,412.76,1188.06,101.57,4.86,0,0.07
07/01/2018,2018,1,1,1,6,LOC_01,Pollo,Pollo,232.93,260.31,150.36,82.57,1721,8,29.12,412.76,346.19,100.5,8.81,0,0.09
07/01/2018,2018,1,1,1,6,LOC_02,Carne,Carne,500.83,570.56,315.09,185.74,3592,21,23.85,412.76,261.3,100.23,23.4,0,0.09
07/01/2018,2018,1,1,1,6,LOC_02,Pollo,Pollo,296.5,332.66,124.81,171.69,3187,19,15.61,412.76,447.98,101.91,13.38,0,0.04
07/01/2018,2018,1,1,1,6,LOC_03,Carne,Carne,578.17,647.81,374.32,203.85,5103,8,72.27,412.76,293.76,100.78,14.3,0,0.07
07/01/2018,2018,1,1,1,6,LOC_03,Pollo,Pollo,436.18,480.28,195.97,240.21,2859,24,18.17,412.76,500.07,100.82,13.46,0,0.07
07/01/2018,2018,1,1,1,6,LOC_04,Carne,Carne,646.86,704.37,409.59,237.27,3206,20,32.34,412.76,330.61,101.02,13.06,0,0.13
07/01/2018,2018,1,1,1,6,LOC_04,Pollo,Pollo,560.23,617.88,364.37,195.86,3263,15,37.35,412.76,534.16,100.86,23.44,0,0.11
07/01/2018,2018,1,1,1,6,LOC_05,Carne,Carne,666.82,732.44,412.28,254.54,5757,15,44.45,412.76,370.4,100.54,26.38,0,0.07
07/01/2018,2018,1,1,1,6,LOC_05,Pollo,Pollo,452.74,489.11,236.44,216.3,3640,13,34.83,412.76,622.87,101.39,20.06,0,0.06
07/01/2018,2018,1,1,1,6,LOC_06,Carne,Carne,821.85,911.06,462.23,359.62,7106,10,82.18,412.76,362.04,101.31,17.44,0,0.07
07/01/2018,2018,1,1,1,6,LOC_06,Pollo,Pollo,492.99,550.32,287.12,205.87,2863,16,30.81,412.76,655.93,101.56,21.67,0,0.1
07/01/2018,2018,1,1,1,6,LOC_07,Carne,Carne,772.65,863.74,501.64,271.01,6155,21,36.79,412.76,423.83,100.22,32.59,0,0.08
07/01/2018,2018,1,1,1,6,LOC_07,Pollo,Pollo,619.85,672.51,380.64,239.21,4739,25,24.79,412.76,689.51,103.45,15.93,0,0.08
07/01/2018,2018,1,1,1,6,LOC_08,Carne,Carne,916.76,1048.46,517.83,398.93,7438,13,70.52,412.76,470.86,103.41,28.97,0,0.07
07/01/2018,2018,1,1,1,6,LOC_08,Pollo,Pollo,610.34,684.66,336.53,273.81,6131,19,32.12,412.76,754.95,100.57,12.8,0,0.05
07/01/2018,2018,1,1,1,6,LOC_09,Carne,Carne,978.04,1117.26,568.08,409.96,8520,20,48.9,412.76,559.97,99.49,40.98,0,0.07
07/01/2018,2018,1,1,1,6,LOC_09,Pollo,Pollo,684.02,757.09,327.32,356.7,5854,19,36,412.76,831.31,100.98,25.07,0,0.06
07/01/2018,2018,1,1,1,6,LOC_10,Carne,Carne,1071.54,1175.69,634.16,437.38,8735,22,48.71,412.76,582.14,101.07,22.66,0,0.07
07/01/2018,2018,1,1,1,6,LOC_10,Pollo,Pollo,734.73,815.45,415.01,319.72,5177,18,40.82,412.76,915.68,102.24,18.31,0,0.08
07/01/2018,2018,1,1,1,6,LOC_11,Carne,Carne,1120.42,1268.7,673.62,446.8,10050,17,65.91,412.76,595.25,101.7,49.36,0,0.07
07/01/2018,2018,1,1,1,6,LOC_11,Pollo,Pollo,779,849.31,321.62,457.38,7392,16,48.69,412.76,982.21,101.44,11.27,0,0.04
07/01/2018,2018,1,1,1,6,LOC_12,Carne,Carne,1230.45,1337.29,725.23,505.22,7653,15,82.03,412.76,641.68,102.2,41.99,0,0.09
07/01/2018,2018,1,1,1,6,LOC_12,Pollo,Pollo,871.68,985.3,356.78,514.9,9107,22,39.62,412.76,1056.75,99.28,20.52,0,0.04
07/01/2018,2018,1,1,1,6,LOC_13,Carne,Carne,1245.12,1418.78,737.31,507.81,11074,21,59.29,412.76,710.59,100.51,37.78,0,0.07
07/01/2018,2018,1,1,1,6,LOC_13,Pollo,Pollo,842.54,944.36,379.87,462.67,6052,16,52.66,412.76,1106.37,100.13,34.17,0,0.06
07/01/2018,2018,1,1,1,6,LOC_14,Carne,Carne,1265.36,1438.04,785.36,480,9565,14,90.38,412.76,672.58,100.07,39.61,0,0.08
07/01/2018,2018,1,1,1,6,LOC_14,Pollo,Pollo,990.27,1072.31,537.64,452.63,6118,22,45.01,412.76,1149.34,100.43,16.28,0,0.09
07/01/2018,2018,1,1,1,6,LOC_15,Carne,Carne,1491.14,1691.77,869.41,621.73,10047,19,78.48,412.76,792.98,101.76,41.08,0,0.09
07/01/2018,2018,1,1,1,6,LOC_15,Pollo,Pollo,925.27,1006.13,468.38,456.89,8536,23,40.23,412.76,1209.83,100.51,25.35,0,0.05
07/01/2018,2018,1,1,1,6,LOC_16,Carne,Carne,1454.64,1650.92,904.95,549.69,10046,26,55.95,412.76,816.77,101.74,14.99,0,0.09
07/01/2018,2018,1,1,1,6,LOC_16,Pollo,Pollo,987.04,1090.95,445.27,541.77,5522,17,58.06,412.76,1265.5,101.36,48.79,0,0.08
07/01/2018,2018,1,1,1,6,LOC_17,Carne,Carne,1490.8,1632.33,903.06,587.74,11984,19,78.46,412.76,846.16,101.24,45.31,0,0.08
07/01/2018,2018,1,1,1,6,LOC_17,Pollo,Pollo,1049.85,1198.66,569.24,480.61,9420,24,43.74,412.76,1311.1,100.7,39.58,0,0.06
07/01/2018,2018,1,1,1,6,LOC_18,Carne,Carne,1641.01,1782.58,1067.2,573.81,11784,19,86.37,412.76,881.1,100.99,53.84,0,0.09
07/01/2018,2018,1,1,1,6,LOC_18,Pollo,Pollo,1161.32,1330.05,717.37,443.95,6579,29,40.05,412.76,1398.88,100.75,41.42,0,0.11
07/01/2018,2018,1,1,1,6,LOC_19,Carne,Carne,1707.94,1888.63,952.59,755.35,9799,16,106.75,412.76,945.94,102.35,22.6,0,0.1
07/01/2018,2018,1,1,1,6,LOC_19,Pollo,Pollo,1191.96,1320.78,487.99,703.97,8300,25,47.68,412.76,1494.74,101.14,53.65,0,0.06
